state,district,time,metric_type,value,source
Karnataka,Haveri,2025-09,aadhaar_demographic_update,5366,UIDAI
Karnataka,Haveri,2025-10,aadhaar_demographic_update,3955,UIDAI
Karnataka,Haveri,2025-11,aadhaar_demographic_update,6647,UIDAI
Karnataka,Haveri,2025-12,aadhaar_demographic_update,8293,UIDAI
Karnataka,Haveri,2026-01,aadhaar_demographic_update,763,UIDAI
Karnataka,Kalaburagi,2025-03,aadhaar_demographic_update,10492,UIDAI
Karnataka,Kalaburagi,2025-04,aadhaar_demographic_update,4537,UIDAI
Karnataka,Kalaburagi,2025-05,aadhaar_demographic_update,2189,UIDAI
Karnataka,Kalaburagi,2025-06,aadhaar_demographic_update,4275,UIDAI
Karnataka,Kalaburagi,2025-07,aadhaar_demographic_update,3934,UIDAI
Karnataka,Kalaburagi,2025-09,aadhaar_demographic_update,7819,UIDAI
Karnataka,Kalaburagi,2025-10,aadhaar_demographic_update,7433,UIDAI
Karnataka,Kalaburagi,2025-11,aadhaar_demographic_update,10127,UIDAI
Karnataka,Kalaburagi,2025-12,aadhaar_demographic_update,14729,UIDAI
Karnataka,Kalaburagi,2026-01,aadhaar_demographic_update,1457,UIDAI
Karnataka,Kodagu,2025-03,aadhaar_demographic_update,1967,UIDAI
Karnataka,Kodagu,2025-09,aadhaar_demographic_update,1884,UIDAI
Karnataka,Kodagu,2025-10,aadhaar_demographic_update,1935,UIDAI
Karnataka,Kodagu,2025-11,aadhaar_demographic_update,2801,UIDAI
Karnataka,Kodagu,2025-12,aadhaar_demographic_update,3168,UIDAI
Karnataka,Kodagu,2026-01,aadhaar_demographic_update,266,UIDAI
Karnataka,Kolar,2025-03,aadhaar_demographic_update,7975,UIDAI
Karnataka,Kolar,2025-05,aadhaar_demographic_update,3309,UIDAI
Karnataka,Kolar,2025-06,aadhaar_demographic_update,1792,UIDAI
Karnataka,Kolar,2025-07,aadhaar_demographic_update,610,UIDAI
Karnataka,Kolar,2025-09,aadhaar_demographic_update,5271,UIDAI
